1	16095
1	290	291	299	1009	1
2	128	775	406	1763	1
3	1970	1977	1501	2452	1
4	759	1293	822	1884	1
5	797	1161	666	1544	1
6	582	783	25	1238	1
7	678	1553	819	2035	1
8	1952	1953	1482	2423	1
9	6	49	15	715	1
10	788	2444	1407	2718	1
11	730	1289	311	1786	1
12	667	1430	1246	1443	1
13	579	732	206	978	1
14	2621	2702	2189	2873	1
15	1398	1849	1044	2274	1
16	1856	2593	2233	2775	1
17	1034	1036	751	1037	1
18	1785	2533	1352	2803	1
19	513	785	425	1612	1
20	345	440	346	340	1
21	656	1868	1715	2628	1
22	28	1356	1005	2290	1
23	937	938	575	1511	1
24	175	852	516	1584	1
25	1012	2190	1364	2300	1
26	588	856	144	1198	1
27	78	1027	294	2321	1
28	283	164	900	903	1
29	603	208	246	723	1
30	1366	1492	962	2192	1
31	1912	2404	652	2798	1
32	310	211	401	782	1
33	1059	1879	1456	2406	1
34	528	1082	778	1604	1
35	247	1878	1457	2745	1
36	1398	1779	728	1852	1
37	139	1222	140	1617	1
38	308	239	238	924	1
39	639	255	630	1086	1
40	1301	1594	691	2634	1
41	852	1191	671	1193	1
42	2333	2513	2033	2791	1
43	2009	2364	2007	2491	1
44	501	773	464	1103	1
45	63	708	135	850	1
46	545	859	391	392	1
47	437	219	530	753	1
48	857	1942	1475	1944	1
49	1492	1697	962	2196	1
50	16	426	86	1200	1
51	162	1004	746	1151	1
52	443	444	171	795	1
53	1882	2038	1555	2039	1
54	333	1034	236	751	1
55	362	1340	1203	1767	1
56	1694	2193	2191	2843	1
57	479	721	570	1074	1
58	1579	1709	1187	2539	1
59	111	64	112	1596	1
60	551	1110	801	1601	1
61	592	736	558	1015	1
62	874	890	338	336	1
63	105	104	1673	1272	1
64	1062	1419	764	2369	1
65	7	385	183	841	1
66	893	894	226	896	1
67	1356	1508	1005	1527	1
68	1277	2147	2069	2605	1
69	1963	2760	1567	2761	1
70	791	1818	1373	2840	1
71	898	902	900	903	1
72	1477	2156	1279	2615	1
73	2314	2693	1825	2857	1
74	55	1287	1065	1423	1
75	435	704	84	1094	1
76	155	438	287	767	1
77	113	780	595	823	1
78	1619	1821	848	2309	1
79	14	934	57	1258	1
80	458	526	233	804	1
81	502	376	377	743	1
82	1536	1637	1245	2120	1
83	513	80	587	1454	1
84	2673	2771	742	2883	1
85	707	841	548	975	1
86	240	882	10	770	1
87	2	268	267	1110	1
88	1924	2629	2412	2835	1
89	964	1080	702	1442	1
90	1742	2034	2033	2659	1
91	460	817	234	914	1
92	799	1436	688	1684	1
93	738	918	850	1232	1
94	553	1496	1040	2101	1
95	515	514	473	761	1
96	182	841	212	1169	1
97	343	874	338	341	1
98	539	286	287	914	1
99	925	1699	1678	2198	1
100	1773	2252	1749	2253	1
101	685	941	68	1148	1
