1	1142
1	  0.00000000e+00	  0.00000000e+00	  1.00000000e-01
2	  1.00000000e+00	  0.00000000e+00	  1.00000000e-01
3	  0.00000000e+00	  1.00000000e+00	  1.00000000e-01
4	  1.00000000e+00	  1.00000000e+00	  1.00000000e-01
5	  0.00000000e+00	  0.00000000e+00	  1.60000000e-01
6	  1.00000000e+00	  0.00000000e+00	  1.60000000e-01
7	  0.00000000e+00	  1.00000000e+00	  1.60000000e-01
8	  1.00000000e+00	  1.00000000e+00	  1.60000000e-01
9	  0.00000000e+00	  0.00000000e+00	  1.00000000e+00
10	  1.00000000e+00	  0.00000000e+00	  1.00000000e+00
11	  0.00000000e+00	  1.00000000e+00	  1.00000000e+00
12	  1.00000008e+00	  1.00000008e+00	  1.00000008e+00
13	  4.99890518e-01	  5.56278534e-01	  4.16598282e-01
14	  5.00409012e-01	  5.28401718e-01	  4.02394333e-01
15	  4.99976997e-01	  5.78401718e-01	  4.38721466e-01
16	  4.99837494e-01	  5.92605667e-01	  4.66598282e-01
17	  4.99841003e-01	  5.97500000e-01	  4.97500000e-01
18	  4.99878998e-01	  5.92605667e-01	  5.28401718e-01
19	  4.99654999e-01	  5.56278534e-01	  5.78401718e-01
20	  4.99962997e-01	  5.78401718e-01	  5.56278534e-01
21	  4.99838982e-01	  4.97500000e-01	  5.97500000e-01
22	  4.99687004e-01	  5.28401718e-01	  5.92605667e-01
23	  4.99748001e-01	  4.66598282e-01	  5.92605667e-01
24	  4.99973488e-01	  4.38721466e-01	  5.78401718e-01
25	  4.99534492e-01	  4.16598282e-01	  5.56278534e-01
26	  4.99580002e-01	  4.02394333e-01	  5.28401718e-01
27	  4.99688492e-01	  3.97500000e-01	  4.97500000e-01
28	  4.99644012e-01	  4.02394333e-01	  4.66598282e-01
29	  4.99589996e-01	  4.16598282e-01	  4.38721466e-01
30	  4.99665489e-01	  4.38721466e-01	  4.16598282e-01
31	  4.99944000e-01	  4.66598282e-01	  4.02394333e-01
32	  4.99919510e-01	  4.97500000e-01	  3.97500000e-01
33	  7.52361069e-01	  5.56278534e-01	  4.16598282e-01
34	  7.52883835e-01	  5.28401718e-01	  4.02394333e-01
35	  7.52485962e-01	  5.78401718e-01	  4.38721466e-01
