1	6504
1	375	262	778	884	2
2	885	239	545	241	2
3	931	627	625	202	2
4	989	684	1049	97	2
5	940	105	435	819	2
6	553	368	555	805	2
7	902	891	363	366	2
8	959	369	814	958	2
9	167	684	170	372	2
10	1123	788	995	1127	2
11	432	691	103	434	2
12	727	911	56	63	2
13	21	23	9	10	3
14	528	620	329	491	2
15	5	59	580	57	3
16	964	654	246	656	2
17	771	735	305	733	2
18	944	471	473	200	2
19	534	120	123	11	3
20	789	140	149	495	2
21	619	252	392	251	2
22	454	786	452	905	2
23	823	784	153	967	2
24	886	541	237	539	2
25	789	333	717	950	2
26	885	547	545	1015	2
27	1078	842	1079	1077	2
28	903	584	781	60	2
29	690	1040	1038	1039	2
30	701	515	898	699	2
31	347	883	882	714	2
32	917	46	50	695	2
33	86	627	80	931	2
34	232	1136	234	553	3
35	931	92	714	86	2
36	278	857	279	410	2
37	781	1023	902	366	2
38	185	956	748	750	2
39	883	88	1017	610	2
40	886	154	718	868	2
41	922	870	794	806	2
42	54	984	742	740	2
43	964	244	656	246	2
44	875	250	432	249	2
45	964	660	242	245	2
46	394	327	514	851	2
47	301	1136	527	529	3
48	435	829	940	966	2
49	261	647	258	884	2
50	990	312	307	499	2
51	1008	880	204	208	2
52	1063	1145	1064	6	3
53	931	625	627	80	2
54	1012	397	1013	924	2
55	425	11	427	22	3
56	989	97	106	834	2
57	884	261	649	260	2
58	10	27	26	9	3
59	346	75	1018	799	2
60	889	577	860	1031	2
61	865	1034	1037	445	2
62	372	834	774	940	2
63	290	406	287	590	2
64	63	725	727	911	2
65	654	38	656	964	2
66	976	977	978	979	2
67	827	153	346	713	2
68	1145	942	1148	1133	2
69	389	371	796	907	2
70	934	630	628	76	2
71	450	256	837	255	2
72	748	768	956	185	2
73	396	974	987	894	2
74	806	885	240	718	2
75	435	829	407	940	2
76	1013	289	1010	292	2
77	833	266	269	427	2
78	44	929	778	898	2
79	9	308	305	731	3
80	10	26	27	550	3
81	59	891	1023	366	2
82	86	606	604	10	3
83	22	12	21	11	3
84	1047	581	299	583	2
85	250	652	8	249	3
86	800	51	917	719	2
87	381	246	966	964	2
88	521	398	299	901	2
89	374	503	505	313	2
90	643	337	963	937	2
91	507	558	509	148	2
92	363	772	366	894	2
93	333	789	936	849	2
94	584	903	586	60	2
95	359	276	814	277	2
96	147	364	749	777	2
97	370	157	668	843	2
98	357	864	155	866	2
99	1101	11	483	1100	3
100	311	990	312	911	2
101	1015	15	13	547	2
102	914	909	195	383	2
103	344	165	786	162	2
104	995	1066	788	908	2
105	562	1136	275	560	3
106	179	687	685	389	2
107	1136	300	301	589	3
108	546	548	24	10	3
109	719	663	51	664	2
110	218	1136	638	640	3
111	160	364	775	927	2
112	558	513	850	511	2
113	924	861	397	1013	2
114	153	379	827	935	2
115	979	141	1000	134	2
116	564	1136	562	117	3
117	560	1136	278	559	3
118	645	340	884	715	2
119	536	336	855	373	2
120	473	1057	1061	9	3
121	1049	1036	106	98	2
122	324	928	734	400	2
123	375	866	847	836	2
124	812	303	585	302	2
125	373	770	336	956	2
126	54	1136	738	740	3
127	206	784	347	1016	2
128	1136	1084	7	486	3
129	332	433	966	879	2
130	909	1053	1052	476	2
131	21	11	10	9	3
132	386	789	140	936	2
133	420	831	1015	418	2
134	365	200	944	198	2
135	1089	490	536	489	2
136	974	322	319	1009	2
137	395	549	547	14	2
138	327	405	825	881	2
139	780	116	1046	901	2
140	401	161	846	678	2
141	94	879	430	104	2
142	354	613	1018	611	2
143	350	496	498	789	2
144	392	450	866	837	2
145	740	923	738	54	2
146	798	135	142	763	2
147	338	608	606	714	2
148	666	438	257	493	2
149	397	72	746	71	2
150	935	630	628	827	2
151	366	59	739	57	2
152	991	263	815	833	2
153	373	769	336	770	2
154	518	288	9	516	3
155	126	5	127	564	3
156	787	176	942	464	2
157	37	851	702	700	2
158	372	896	989	844	2
159	435	407	242	245	2
160	407	332	940	829	2
161	1043	988	896	1040	2
162	1048	1036	98	1050	2
163	1024	9	132	118	3
164	21	9	425	11	3
165	956	183	750	185	2
166	666	155	875	339	2
167	922	234	236	553	2
168	1052	765	197	195	3
169	558	321	511	400	2
170	775	364	770	956	2
171	574	576	264	9	3
172	651	375	260	653	2
173	241	1136	545	240	3
174	911	745	744	325	2
175	425	367	939	833	2
176	1136	416	414	282	3
177	301	370	300	925	2
178	921	622	204	203	2
179	11	290	9	524	3
180	340	257	645	884	2
181	354	609	607	718	2
182	396	976	987	506	2
183	961	233	231	537	2
184	1053	909	1052	1135	2
185	744	158	892	817	2
186	302	1047	583	812	2
187	759	790	386	830	2
188	793	403	1017	221	2
189	383	160	914	386	2
190	104	401	676	94	2
191	973	987	975	504	2
192	265	419	417	9	3
193	914	193	767	1006	2
194	174	947	943	465	2
195	354	613	611	806	2
196	45	12	47	692	3
197	84	602	80	824	2
198	363	158	817	892	2
199	65	1047	1023	342	2
200	323	322	510	850	2
201	330	818	744	817	2
202	911	312	725	727	2
203	11	578	577	121	3
204	679	993	355	907	2
205	472	199	197	9	3
206	384	456	168	458	2
207	78	610	10	88	3
208	48	392	657	52	2
209	763	135	761	386	2
210	1089	957	1134	1091	2
211	1136	8	545	15	3
212	1049	12	98	106	3
213	839	906	335	786	2
214	394	379	804	935	2
215	282	1136	412	414	3
216	615	1018	799	806	2
217	98	1036	106	1033	2
218	955	128	1028	516	2
219	21	833	939	991	2
220	252	619	392	450	2
221	795	796	904	907	2
222	216	8	213	630	3
223	56	11	63	592	3
224	1026	1030	722	1032	2
225	6	1136	230	556	3
226	116	780	117	901	2
227	276	369	277	569	2
228	66	745	63	592	2
229	861	598	1013	289	2
230	59	891	366	739	2
231	366	57	1023	59	2
232	9	1030	574	576	3
233	8	17	7	11	3
234	346	934	713	1018	2
235	1009	324	850	323	2
236	564	920	377	274	2
237	716	217	634	220	2
238	877	857	328	831	2
239	299	901	302	521	2
240	808	137	760	141	2
241	397	810	924	1012	2
242	855	946	336	1021	2
243	893	758	760	969	2
244	298	294	517	5	3
245	808	396	979	915	2
246	543	8	239	541	3
247	172	878	355	677	2
248	654	381	246	652	2
249	886	603	380	235	2
250	782	603	90	601	2
251	770	768	336	956	2
252	60	733	55	9	3
253	810	843	924	361	2
254	830	383	386	160	2
255	720	831	1015	359	2
256	1009	738	736	322	2
257	785	796	904	159	2
258	362	66	724	68	2
259	399	877	814	670	2
260	930	793	637	403	2
261	639	1136	83	6	3
262	1009	510	850	807	2
263	600	227	602	862	2
264	522	119	520	9	3
265	781	387	733	892	2
266	375	778	262	392	2
267	85	12	599	601	3
268	661	251	252	10	3
269	29	28	556	6	3
270	768	364	956	770	2
271	914	790	383	386	2
272	403	637	930	639	2
273	963	832	429	337	2
274	811	342	668	902	2
275	31	876	30	557	2
276	372	834	940	989	2
277	785	355	1022	904	2
278	842	482	480	192	2
279	286	9	588	590	3
280	785	906	344	786	2
281	326	1008	782	869	2
282	844	686	171	1050	2
283	687	689	179	10	3
284	557	411	409	920	2
285	842	478	1077	1078	2
286	275	1136	278	560	3
287	867	530	491	528	2
288	890	393	955	1026	2
289	934	609	607	354	2
290	31	557	857	805	2
291	957	1081	856	1084	2
292	1019	213	216	706	2
293	937	963	643	429	2
294	611	718	354	806	2
295	866	874	155	357	2
296	121	722	119	1031	2
