1 6504
142	665	294	537
1729	926	1441	2941
1560	3083	3526	3394
3297	3294	2207	185
5369	2833	3694	3601
6066	1178	3607	1085
5023	1196	5022	892
4277	1782	64	3245
1127	651	4988	1896
1708	1356	1542	4005
3110	4453	6028	2730
542	3384	1874	4563
3715	3089	4890	4290
2459	2900	2200	2899
4657	2795	489	1529
412	4854	6430	2711
674	598	5571	342
1095	1432	121	1369
3188	3688	2863	3167
3736	2064	3115	1858
2022	176	1583	5569
1300	422	3724	301
121	1537	1369	5117
3151	4146	4030	2176
3776	2367	1002	3710
21	3888	2445	2447
2695	2069	2029	1652
6170	5896	1400	5621
508	4262	3765	834
724	2212	2377	2117
1045	4464	852	2561
5149	139	1639	4359
3369	4008	869	2549
4279	1651	834	895
3754	2509	3415	3421
81	4169	151	4487
1054	151	81	1765
1495	4331	171	1897
3434	4677	3917	1546
2292	1021	663	2581
393	353	1178	2834
2665	2653	3536	2671
3620	5392	3593	5390
4115	4110	623	3380
1492	88	5909	434
3896	4270	326	1772
2467	4128	54	4126
1561	2390	3335	2387
2726	3613	1632	1081
4753	6208	6060	1524
389	2796	1875	3315
957	1231	750	3980
4533	3072	3215	3062
2098	2240	5858	4203
5498	3974	4215	5472
5497	3976	4655	3223
2161	270	125	5357
4022	2658	1246	3442
2467	2814	1837	3768
3758	3392	2797	189
3379	5199	1422	1417
736	2355	5123	6187
4711	472	732	2695
5345	5375	5234	5343
5200	1421	3992	5201
3814	3194	272	3466
1063	6109	2007	6199
1085	1866	1995	2194
3257	1171	3299	4761
4712	2353	5263	2231
2274	972	4366	4633
1	2305	4827	486
3857	605	3859	2085
5420	499	998	4220
2901	443	4464	2573
1620	2399	251	170
308	5362	189	3758
260	3466	1336	2839
3660	2610	3667	359
879	1320	970	777
5542	3716	3378	5541
62	2866	731	1276
2195	762	732	2304
2285	787	2109	5426
4803	1110	4804	3662
3686	3167	1364	655
2246	442	4124	2068
3338	3731	1791	3730
1151	5612	2987	5614
4373	3539	3140	4038
1237	2308	27	5998
5370	105	5169	117
3622	4505	4102	4506
3835	3959	3222	4371
4246	1030	4248	181
767	3716	3325	3023
1659	5425	695	5427
1479	5396	2543	6170
90	3667	2502	3666
3496	3929	195	465
2775	2774	98	3889
1278	4806	1894	4338
449	4656	2246	341
2522	488	3077	1201
6166	5927	5684	5673
4427	2909	1172	2582
3574	216	665	2585
4741	835	2175	1974
1240	3269	390	2964
5235	2147	588	5232
3690	3689	1364	4183
1466	5470	883	3322
5137	782	3453	5138
1607	271	102	5126
2932	5377	1367	5717
1858	841	1667	1392
