1	95307
941 1109 3548 1198
0 36478 26369 60972
16813 6172 12002 9374
281 13295 7303 10630
998 8876 21676 2204
11520 661 9136 4832
2231 38569 42494 52826
51094 26900 75383 51122
587 455 2575 2635
25693 12806 22071 19625
4153 3962 4301 2154
9111 8925 1082 5506
5739 50439 40502 68970
15205 1341 8945 27918
55389 13013 37409 23244
33659 30228 4005 10987
3604 10334 9594 16769
1990 11247 16973 12012
61032 79275 42044 24162
43007 57415 49870 57416
2587 14260 5234 17720
12993 39731 39782 31628
11128 26703 21828 46136
3021 78586 78532 78597
12918 12966 16346 27964
2446 10652 12778 28883
83156 83173 28944 75712
3755 74548 23802 47684
33586 31103 22913 36974
69630 56976 76774 28300
84483 73805 18974 8515
0 87605 36992 74177
18545 44659 28466 28537
31271 18475 34621 14796
4171 1337 9759 9640
70699 22310 27478 45584
24396 24494 1181 7986
11750 20327 20323 11751
36553 65590 30207 65668
170 10209 5778 17673
5234 2935 6152 11658
65798 76199 82548 19956
29298 12406 12418 32135
509 3704 1047 8331
15303 19138 5756 3750
78610 25660 73070 73069
29401 4280 17482 8475
51729 64678 61126 45510
4929 11256 10290 11246
5166 19342 50185 11454
1513 4831 2566 413
50222 50203 56631 64661
2276 5578 14050 24312
49818 34287 26349 50952
12769 19416 14227 43691
68556 69505 71515 70205
2696 1290 5562 6069
29986 17396 39001 25951
378 6010 17296 1057
24924 34436 68553 24005
55907 81612 81579 82120
53262 39871 77030 58667
62906 67525 18693 67523
61048 24256 29154 31593
336 2555 296 5343
4879 9557 10697 5207
4311 8703 1606 8701
5842 1539 14074 9531
2389 22287 35706 33797
51245 43859 16444 20791
15326 153 30225 8431
25904 40868 27647 41680
24310 19326 33 4468
27062 25580 7494 66595
37276 14286 53947 46630
31456 12972 22176 12989
6055 11227 7971 29089
55561 39950 55658 8017
41355 3701 60511 25783
48261 48274 50992 50807
12037 16581 12810 28369
2102 7670 674 6285
42334 3498 16888 19217
2361 31524 884 8799
84445 8416 33699 75377
16292 9741 63316 51148
30969 68790 35549 42033
1942 2621 3026 3934
78925 30523 37811 36996
10628 69393 35094 50686
45562 88248 75353 88262
77647 55130 54443 77645
41841 35260 12864 35261
9363 9211 14227 18525
19186 20448 63994 6284
5572 10211 6119 23846
86090 68137 0 37984
4788 11477 19562 19530
12596 12312 9145 9149
1017 3216 5398 11640
46755 81464 27729 36426
58110 25766 3210 23966
12323 3963 24249 10303
20370 21861 6539 12627
448 7719 11914 215
44736 47332 66414 47324
43966 77458 0 59252
29636 24453 61969 58392
11878 29095 13397 4398
48753 18176 19690 38948
9012 29155 0 21433
42261 46621 61622 36406
5657 32366 14862 21504
36275 14067 2167 3221
5898 21691 10591 12687
11044 11925 17664 5390
9 4500 18197 3314
23266 84762 75621 84724
5613 28510 7900 548
10349 7127 28461 28447
14284 3299 13669 24629
3248 52598 52599 35678
64301 37596 18377 55821
36256 86390 35289 85260
35356 51998 52031 53789
15797 27461 5358 3429
3131 6768 2579 5587
8736 7179 832 14627
15488 11585 5737 8872
30524 19891 32497 19886
10033 86047 22488 62647
1833 15027 1606 2873
8994 24525 4574 39197
66559 63772 39560 26806
20907 27895 24073 41589
1377 6149 11887 1222
2102 3892 10693 8434
43769 43791 32673 27778
11188 19280 15279 7625
19288 39592 29674 39593
0 33215 1916 29698
41624 55059 27563 87611
74067 78883 36645 68189
38730 523 18648 28510
72681 48785 24161 24105
37828 51334 51335 27
2703 601 16797 14411
77058 68474 40131 61722
15928 73676 60890 60883
4719 10236 3604 696
1225 10514 9399 5052
26379 47264 34926 47265
7398 19043 22367 14433
23492 21616 3925 13060
3365 3818 12303 15268
39317 4809 2762 8825
63173 48230 34435 4555
18267 5804 66 14233
7468 24314 19294 11193
707 63684 31538 31173
5844 46852 69236 46876
4850 5777 27431 11884
1632 9937 3915 9915
18736 50454 16051 18727
1304 18870 6317 28571
202 858 2783 7221
11097 35284 11710 26461
2720 25751 32955 12986
2532 4539 7574 2810
44904 16983 30643 29312
8149 42361 26572 14521
2578 6388 237 1975
310 3902 11978 5449
3831 19873 284 8905
21893 37433 29521 37434
0 36576 9803 93497
6537 10526 18264 5685
43850 13531 46665 76244
19800 8761 17235 13205
17091 10729 39190 3568
90782 61392 44619 94286
14241 5169 61956 6667
3396 2635 3401 413
57558 2305 47936 40555
14307 9552 15601 2812
17069 2323 2513 6055
5654 7661 5982 20769
18251 2584 30457 22637
0 35824 82814 82799
4333 18449 6746 6053
633 1164 5793 12034
45542 41488 41489 12828
32841 25764 22109 28810
5575 9600 2871 1266
17361 39010 14656 14994
12863 42114 64857 45685
551 6769 42617 10455
58233 58298 35049 44862
2342 3571 11552 1842
5550 5587 17936 7464
32251 18063 48778 16104
5594 10382 17921 10305
17085 81774 66778 65659
12851 18004 18553 21951
243 12595 8068 9596
5267 45171 29020 17531
860 2118 1512 6170
58215 5891 44737 1065
51083 56485 35915 56484
86582 86673 68892 86666
16732 17887 9159 32556
0 86926 30148 73068
0 37947 7901 51362
5645 29333 29848 4363
13320 47882 20888 20208
0 51769 0 35118
19061 26955 810 6285
17560 9934 20282 9068
12573 2348 26304 5823
38346 5442 15900 31745
3003 5677 5685 2094
4204 10377 26979 2426
166 27535 21444 6853
18050 0 37050 37157
13008 14509 20425 20427
6149 6290 26953 700
5498 30584 6496 12624
77261 27106 42478 61894
595 1018 10853 9888
13788 25718 12884 1856
22224 31410 33630 19263
6167 877 7367 4442
64557 1712 32166 30248
6299 5041 2312 9104
4659 61916 49075 26377
903 11671 4109 20121
27959 68547 35854 71499
71456 51658 0 69487
20512 19848 10231 29872
52400 52492 0 3999
56155 34693 69942 21639
0 66663 77736 4064
3671 1664 2402 10735
17696 46109 40780 46094
29113 31211 31209 28211
6831 14014 4917 17966
2342 652 1325 6000
651 6855 7662 10308
53784 86788 72828 86785
3537 2940 6332 4851
8165 71306 74358 64095
0 43586 53077 86000
30086 30089 30105 31681
52262 78566 49475 49634
59024 23891 88581 77521
1613 32860 14639 12989
2824 15610 9478 410
80595 55282 0 3970
31870 80159 71866 37149
23398 37693 0 74774
56750 90047 29034 60602
19038 65330 17801 65343
5825 4306 6343 5130
4239 3784 1553 8909
38861 44085 51477 9729
50103 16695 24008 394
25891 43174 4748 0
8433 41498 41499 41446
31281 17038 30165 19341
4710 486 93 19062
57900 7742 77889 79991
19157 40626 35063 14353
30496 8690 4578 7384
65994 10494 10474 10497
76358 81567 86071 35969
29168 34465 21053 44149
10945 24677 30718 54747
18782 21108 19112 8053
17817 21876 2975 5766
4025 8521 1942 28475
22867 59930 49311 34289
50951 48356 67396 67428
8296 14502 14515 8403
1452 8000 4994 10935
73451 52922 83708 48992
7748 17372 28684 21910
21490 9049 9040 7737
81135 35215 14866 372
6719 4827 3020 734
77000 93726 92791 77673
3288 7048 3395 5217
5265 554 16769 5847
15435 26544 18912 15445
5043 45950 45941 26509
6190 51334 2569 4081
2846 630 6794 6290
17406 18963 20517 17383
3751 9517 9047 4072
3779 5608 9135 746
51945 29638 10178 2131
12434 24988 3878 8694
36942 28983 86093 86039
564 15549 46734 13816
19505 19512 2688 46792
11581 46258 49451 23331
22552 16182 54925 41586
32913 81305 45571 17334
11513 8864 6539 287
9658 24308 9032 39162
24294 2707 47293 10736
18752 42592 11650 1054
4906 27175 18449 12567
6859 42885 42881 47500
32142 20265 62746 62744
52147 85442 85448 42389
13065 48062 30658 91931
20846 43490 11705 1998
58311 58283 42949 58250
15403 2332 15405 7798
29688 29719 19935 45948
2184 9072 16847 5210
3130 6712 6717 4372
17189 1128 30707 24784
27133 34354 2498 26386
3242 5364 1072 6381
55996 73525 54636 74916
37601 26611 35380 23978
86140 62704 62683 55043
35407 17833 3613 55522
6723 693 4730 345
39904 76737 39831 58239
25936 29373 1801 45545
5277 17162 4149 11897
4052 770 2149 15151
29934 8333 24249 18235
25184 29815 46196 11033
17827 10465 16767 7510
2446 26488 10650 10652
3509 16835 42 7050
20937 8662 21148 17009
89524 47524 16121 68986
703 9519 4238 4232
1966 5123 5124 5544
28065 28822 26579 18912
19159 5774 17786 29925
65905 60979 69491 69438
91102 48743 81689 81692
28799 16591 26522 78662
27528 45993 81447 65070
31754 6328 31520 2100
68002 56111 86621 6400
8458 1083 12023 4833
1865 29086 11901 14948
16864 5768 15715 2767
18200 218 18196 3640
30445 65655 33949 46867
5254 12783 3215 2702
31773 11990 24289 39055
5179 3543 9193 16776
90026 35083 60481 64603
4700 2923 28475 7104
65288 30466 65292 18733
7149 1005 8909 1621
80208 59893 80211 37064
5545 49134 19893 5733
738 15151 8513 6259
4800 2998 6236 17465
11927 8769 4968 2412
14941 19485 12068 31919
3316 21423 6282 13070
67169 9037 66903 49662
10368 895 5596 9081
5456 2547 5514 1670
6154 4144 12961 8962
26170 4157 26168 4262
50669 91384 66479 15486
3940 28478 896 8044
38508 64130 38607 55246
0 68402 32657 54744
13852 14487 14488 42449
4900 4838 40783 11573
45436 21985 21890 31577
16168 48416 33161 16669
13690 6308 2015 34501
9248 11388 2383 5799
5425 31755 6436 14973
44940 25721 40132 72314
7169 29190 21711 12711
62649 24426 75305 75019
18179 1363 124 10517
19081 1072 4086 2904
48571 31010 53647 43074
11625 33537 9513 20650
6336 3329 3991 7112
3910 5148 5335 6655
46 2575 979 5156
3571 3793 7155 5402
28997 75987 90364 58792
4934 4119 6340 14068
18930 38781 4456 16446
2557 20610 6229 7405
9948 4096 41536 6120
14647 14349 10740 24732
4129 48335 33467 21765
52696 55607 35334 71210
1129 6812 121 621
123 17436 18973 20535
49318 28232 60052 8347
12540 2327 2797 2761
8209 14566 17984 14797
25642 58127 76751 81379
17513 29991 23681 4641
5787 8928 7849 3980
1723 14086 3223 54
3548 7221 5153 202
2660 33916 1144 20955
150 7932 26293 33551
32055 31711 10118 17947
8851 10286 48 5708
2794 3643 5127 26148
5783 274 7413 7892
2856 12495 19952 21423
20104 11623 32813 32817
85833 94621 91832 92577
1902 8284 3615 4890
15369 63456 32837 35441
60420 32981 70718 54003
8736 876 532 1113
38101 62184 6087 48243
11787 1714 8851 5731
14493 44112 20227 2373
1670 228 26156 26151
60558 25828 81030 17081
1379 9112 4837 15178
6943 57468 2595 29151
13474 26790 44331 39679
52550 31396 20873 52526
30238 31974 42003 31387
18503 72174 59330 77016
7875 8547 21735 29188
23049 28673 32033 19548
17682 58655 80759 68642
52163 67074 40120 84931
6987 17425 9855 6256
29571 59417 23716 45604
42290 16332 5204 9261
54550 87132 93134 93140
37474 76576 41331 29371
15623 3742 9617 7745
1373 26176 1461 15121
3609 9090 7069 18447
1929 11643 16371 9615
16507 26793 3839 1039
3270 15964 1145 570
5950 12574 4301 12560
611 4706 4210 4693
9550 1284 12207 4542
80230 30771 0 42098
10487 15178 20742 1034
37693 74705 87906 65173
396 9724 6888 2284
24494 53063 18628 2376
11987 16660 30499 1905
5539 11008 1244 7783
45369 78705 78411 78413
11193 24318 10647 24314
18695 21440 8038 13323
23565 81435 83396 83408
15197 1702 7135 18095
7613 12730 16652 3588
14687 34561 59803 20567
7623 1113 15943 832
5770 15716 636 16865
16842 65301 14344 22026
4046 2144 28620 3838
11223 29088 10884 29083
17598 61290 79105 67950
6807 12014 68 29937
21854 29889 76134 65189
3075 8805 488 8251
28565 27076 5374 3102
51469 79591 61003 61020
81178 90995 48672 21405
151 29298 35168 9919
5560 2044 16435 18477
64094 40298 27871 39708
2568 15098 14028 26156
1645 34904 28620 19235
82074 13938 54008 63489
6186 7877 63689 31177
10374 4697 7108 776
2117 781 8059 9050
1266 24746 397 7984
87775 31125 7797 56788
32742 68679 54393 49980
17311 14739 36793 55032
35145 20927 48248 29268
5786 3616 5467 17956
4109 32080 640 6576
53851 38080 25379 40770
11012 9851 11764 16261
12291 9713 33022 27488
45352 51809 1418 60255
85380 85307 39720 85583
20506 60898 65273 65278
21661 18218 31563 25610
68643 92135 80716 92136
33351 45910 39573 45903
3010 8872 8853 20326
34798 8734 10261 8757
4690 6513 1853 4965
32660 44196 44194 44199
61165 68872 29277 20696
37695 74693 94070 74697
34205 47117 14263 39741
4666 7701 15038 943
53044 46486 30027 84662
42704 68711 79566 79567
9127 7426 1082 3894
29664 89065 89046 76857
21694 14635 23652 21700
3658 29923 18335 29968
49528 12061 42407 35580
59177 76717 36286 89087
27601 34783 23077 34782
6199 11363 1693 3250
29225 9885 372 4849
28152 44892 57018 50915
68929 62455 46342 48571
1517 59856 62737 25425
1725 5407 17788 3653
33538 55375 55395 8370
19976 15899 15898 15896
950 2334 3346 2156
7158 28559 16749 10080
16961 35345 6626 79457
405 2063 3318 2156
52241 46956 55540 55514
11874 920 21520 33283
0 76785 54161 46839
15166 45204 45177 45205
41904 45336 51465 26388
2809 12051 1124 4811
84452 37502 80376 46520
11595 21644 37914 37915
938 1109 3400 2575
15730 24581 19926 8638
56924 11050 78798 78801
68795 63823 53887 44600
47755 88004 82529 82533
17342 4641 45607 29991
77107 43279 77625 40521
21451 3070 27545 19
55310 53810 53809 5408
18440 19307 24263 10525
17399 17383 7218 11598
69277 33948 69244 82105
19417 25318 4969 16189
63893 28300 17251 69629
84379 92133 69504 69503
32834 20134 22160 20133
2328 60231 20258 60228
70 4117 2311 19902
28414 19663 23700 17281
10000 21478 3281 49575
56181 18728 31082 7187
1581 2921 17783 29936
21729 26333 19700 42040
41227 20290 34567 51192
88326 89991 78575 56756
16418 65737 80320 71772
8119 3078 24910 5879
15814 14545 10149 11407
30955 68786 2227 3638
1338 800 2566 1386
23688 32088 17268 15691
14914 76533 49201 76449
0 75597 92245 55209
49035 46578 94417 3367
18901 68941 69830 20890
1512 5762 4907 6864
9130 10393 6327 19493
21040 90799 68505 71519
15493 58306 10169 58292
40893 21291 43554 25503
30845 7744 24039 29650
16566 21127 21126 10870
30507 67508 28287 33162
0 79767 79733 15780
24379 14908 30157 28984
27228 80691 67408 0
49725 29635 2360 62081
32970 68413 70397 64636
409 377 1482 2011
5056 8998 9083 34549
20977 46937 31553 66078
1952 20124 1810 8381
45084 64761 81267 11007
3476 3409 60647 41427
39856 58577 74371 28683
767 16086 2036 16087
47280 77808 59556 89625
79268 15884 23590 74220
9570 6299 1143 1279
18670 5123 1225 4261
24977 9347 16464 8694
5905 9945 9926 9942
12727 25377 13625 13720
18521 21812 15867 21821
5445 3996 12576 13208
200 15247 63623 78052
51773 51669 25673 51723
504 1802 10224 37141
633 17192 10877 5949
3671 5712 60 22315
21668 13707 23615 21816
50928 44834 50923 19843
12428 28660 30008 17482
22467 5936 82281 39302
5180 13425 2738 16119
73639 83751 36756 19580
4526 2786 7711 20104
35373 68432 2976 68426
10234 7883 3667 37071
26122 87081 73274 93128
34487 30916 63229 76107
77960 74574 0 40747
4459 20762 5809 8414
15633 31731 12724 19299
4508 3160 863 12216
19831 11405 21929 55331
29931 2799 6278 16634
4981 33293 43554 33292
9266 28567 11971 12504
8091 857 2183 9390
11420 69790 34443 69777
72482 55317 55305 74390
2348 4114 9881 26307
1319 2432 16789 16788
27659 27679 12501 43684
54613 13195 54686 92767
2273 12509 12511 34
448 4680 1270 11865
74845 81715 81652 81714
5645 29850 29333 37647
39880 34268 20188 15740
21342 75557 91033 83114
60421 29250 14844 78627
15008 63053 6604 7580
5353 7468 3562 715
19395 15923 379 17834
15418 58836 27049 55550
6655 20333 463 11753
1833 10538 3479 3003
33643 36411 82647 12658
4496 21387 160 1510
3520 5541 2314 1533
15808 1325 2649 21124
8618 19242 3838 28618
37302 48766 12393 67727
30846 612 5859 39863
0 27680 43681 42175
259 14223 27830 5303
49821 15175 21727 67422
29123 9485 12257 62111
5517 10734 10733 6931
16360 8122 24082 24083
9812 25901 729 795
7272 37997 37996 23563
7839 4329 29494 29495
33428 24123 26219 42045
44662 1620 30857 30950
3038 14613 281 12055
27746 15604 37657 37591
16956 28782 17713 29849
31 24282 8123 11184
23481 37792 29512 21820
923 21252 416 57315
2822 19293 756 6776
6288 4111 1789 52
1562 3162 5276 5127
51634 21091 63847 49800
2900 2523 8506 15114
10522 2443 3846 13057
7962 20316 5372 19126
2895 18286 15683 5505
92935 53697 86651 92928
2285 1684 11240 10095
3792 3521 12640 6122
4002 4164 27827 20715
11006 24788 33096 33099
18926 27556 14034 21484
11642 6255 6736 5402
26592 25768 18935 26572
18308 11531 18310 11169
12803 4113 1373 3475
47564 8646 14002 43469
14064 1682 7933 3313
71634 51533 22240 80846
9581 3488 3436 1632
39 3276 20102 17918
32543 26450 68079 8026
29276 67641 17556 32262
63098 75294 88719 28908
2156 405 950 46
11647 11868 11869 2690
13269 13717 7849 1575
23382 21798 25349 88176
10990 832 12648 876
35363 42984 77447 47403
24006 5616 28597 1546
20362 16549 12226 18810
15214 24879 13262 9330
22424 13873 11016 2552
266 11379 34432 34416
3423 4166 1534 19089
86832 93060 72845 86841
48898 41333 9660 42833
3039 4399 8180 26707
18448 4333 947 281
24895 82390 91435 21220
36988 89684 56817 62969
19606 2732 32122 4919
4804 47155 30708 727
2160 810 3185 6724
0 50779 34023 6456
70009 6403 24141 6048
6026 12884 2379 3732
1720 42549 24769 75916
76748 72256 14003 15528
22205 45858 22209 13012
42 4049 3526 9514
13755 16763 45335 51474
34228 18039 6535 47141
24788 23559 38504 33078
2727 51146 28044 17869
53275 72236 39951 0
12015 3595 3938 16258
5053 4462 3590 1008
820 1328 23136 33855
2192 2783 858 21416
79252 84161 84178 26901
64284 21377 35453 11484
30793 24458 18498 27762
49225 32641 32630 1316
4098 2379 12128 22313
1644 85 5297 2289
9410 1685 5187 8050
32684 2528 28783 32493
25201 31045 31076 18523
65110 82422 40282 82423
58188 58176 38757 34726
5268 6069 238 2696
14826 34686 53747 0
45354 13299 4858 21927
49642 70552 60305 11609
9498 3299 28475 8060
76201 57816 76455 88764
65858 32622 16136 63095
595 11175 2151 7345
48157 19006 71266 67242
30051 16375 29615 44276
2513 18450 4178 18452
38995 30280 37247 44180
2693 7393 44785 26867
30795 24338 30816 3532
37135 61605 53744 3119
56642 14859 23763 29061
18055 6850 14794 8301
31048 75225 75239 1216
25775 35474 35416 13006
50666 33963 33954 69252
18572 44352 7415 8120
20415 28597 26402 10857
26295 16791 10515 7932
14086 30067 26969 39057
4338 441 24494 45105
20285 64029 28627 44719
58594 58546 58610 58623
2568 2615 8637 13263
14048 11657 3764 7959
1385 76295 42435 32941
90308 61600 79304 80709
