1	21256
172	2750	1699	1034	2751	2
173	1349	2779	1652	2396	2
174	1015	1888	859	1013	2
175	1696	829	1695	2681	2
176	2172	1481	1141	1142	2
177	240	3385	3601	194	3
178	1972	1945	3041	2024	1
179	57	3297	3692	746	4
180	3157	3490	3565	3136	3
181	692	246	3396	775	3
182	3224	3440	3524	3329	4
183	3137	3315	3355	3286	4
184	1619	2589	2929	1849	2
185	1867	3045	3047	3088	1
186	1317	2259	1219	1321	2
187	3088	2612	3047	1867	1
188	3066	2290	3040	1999	1
189	3094	3308	3503	3097	4
190	1660	3422	3516	1374	3
191	2402	1810	1364	1692	2
192	3329	3419	3618	731	4
193	3430	3596	3631	449	4
194	2501	3046	2351	2810	1
195	2259	1333	1219	1336	2
196	2323	2217	3046	2576	1
197	638	89	3640	637	4
198	1994	964	1993	1898	2
199	3165	3563	3615	3105	3
200	1871	2606	2605	3047	1
201	1677	3574	3703	1046	3
202	3251	3500	3611	3332	3
203	323	212	3635	358	3
204	1513	1508	3519	1509	3
205	2203	1170	2886	2885	2
206	106	496	3587	267	4
207	1811	1958	929	2674	2
208	3364	3484	3495	709	3
209	2735	957	1708	3008	2
210	182	3315	3722	572	4
211	2828	1968	2827	1716	2
212	362	675	3402	674	3
213	3146	3254	3605	3100	3
214	848	953	3568	923	3
215	2330	1278	1282	2261	2
216	338	3492	3687	337	3
217	3196	3312	3391	3136	3
218	1952	2820	3040	2821	1
219	142	382	3637	381	4
220	1814	2947	2933	2215	2
221	732	16	3394	733	4
222	867	849	3291	887	3
223	1453	1452	3109	1250	3
224	472	3521	3646	3477	3
225	3376	3580	3683	3280	3
226	2706	1545	2774	1550	2
227	943	942	3399	847	3
228	3205	3437	3592	3131	3
229	3049	1312	1188	2846	2
230	3016	2924	3042	2202	1
231	2135	1812	2747	1104	2
232	1874	905	1878	845	2
233	192	3382	3548	63	3
234	838	3574	3702	3559	3
235	1215	1308	3100	1307	3
236	2874	917	1063	1061	2
237	2388	2812	3650	3042	1
238	310	3266	3624	601	3
239	1144	836	3511	1145	3
240	2932	2220	2931	3046	1
241	1708	1115	2736	1709	2
242	2283	3044	2973	2521	1
243	3110	3210	3314	3187	3
244	1021	981	3570	1434	3
245	3239	3444	3600	143	3
246	3109	3209	3561	3123	3
247	1449	2507	1450	811	2
248	2674	2697	1958	3043	1
249	169	192	3453	63	4
250	132	360	3439	348	3
251	3190	3627	3668	3345	3
252	1670	1217	3605	1308	3
253	2093	1032	2092	2061	2
254	2150	2748	2749	3041	1
255	3323	3443	3624	788	3
256	479	478	3623	646	3
257	2310	1400	2443	1387	2
258	399	592	3501	591	3
259	3042	2899	3007	2390	1
260	1652	1348	1349	2396	2
261	3145	3220	3428	1632	3
262	1832	2101	2466	3040	1
263	3116	3240	3350	3187	3
264	906	866	3437	951	3
265	885	1102	3679	1409	3
266	2338	1286	2334	2997	2
267	412	291	3604	590	4
268	452	576	3406	453	3
269	1169	1483	3407	1482	3
270	985	986	1686	2990	2
271	511	3264	3485	348	3
272	2959	1591	882	1592	2
273	1033	1028	2897	1586	2
274	445	3700	3720	3491	3
275	1649	2808	1088	2118	2
276	394	3451	3537	3214	3
277	2288	2286	1866	1249	2
278	2280	2798	1241	1272	2
279	1523	2761	1112	1356	2
280	69	369	3287	372	3
281	3175	3306	3411	3093	3
282	1096	2138	1097	2126	2
283	2232	1197	1199	1196	2
284	182	3576	3722	3315	4
285	1240	1813	3513	1470	3
286	1010	1001	3551	938	3
287	237	743	3493	480	3
288	3003	2852	2066	1031	2
289	2178	1920	3044	3026	1
290	3041	2040	2041	1967	1
291	792	3545	3621	308	3
292	510	321	3585	785	3
293	2657	2658	2073	3047	1
294	1682	2858	1683	2855	2
295	2357	2356	2321	1273	2
296	2304	1357	1358	1029	2
297	142	3380	3600	186	3
298	253	733	3394	16	4
299	1451	2508	2509	1707	2
300	3333	3444	3675	3207	3
301	3230	3620	3688	3604	4
302	1816	3507	3617	1150	3
303	711	210	3668	712	3
304	587	3418	3674	88	3
305	2513	2254	2510	1490	2
306	1718	1340	3128	1328	3
307	1316	2380	1332	2880	2
308	190	3578	3619	296	3
309	1022	2050	2051	2536	2
310	2266	2267	3040	3042	1
311	1827	798	2992	2993	2
312	293	3397	3434	3175	3
313	1675	2514	2515	2763	2
314	3194	3470	3601	3346	3
315	565	340	3283	183	3
316	22	729	3555	467	3
317	1644	1761	3120	1384	3
318	225	226	3360	28	3
319	541	60	3691	697	4
320	3058	3471	3571	1587	3
321	2232	2111	2229	1196	2
322	1578	3098	3519	1514	3
323	1807	3034	3033	1319	2
324	3108	3426	3672	1306	3
325	1263	2719	2311	2718	2
326	1739	1814	3476	1182	3
327	2097	1580	2683	2684	2
328	1237	1825	796	2277	2
329	1511	2638	1789	2910	2
330	24	271	3350	272	3
331	3262	3555	3700	729	3
332	1252	3197	3509	3123	3
333	318	593	3267	406	4
334	1152	1145	836	1865	2
335	2221	2965	3046	2964	1
336	1000	998	3582	795	3
337	3045	2136	2738	2739	1
338	1185	2357	2218	1273	2
339	1595	1594	3721	993	3
340	661	534	3690	533	4
341	1816	2919	2920	2182	2
342	2224	974	2003	2830	2
343	1188	1225	1691	2966	2
344	2846	1313	1188	2361	2
345	1111	1522	1519	2640	2
346	1374	2416	1864	1373	2
347	1251	1255	2294	1252	2
348	1639	2118	2807	2569	2
349	1266	803	3123	1410	3
350	2568	1642	911	2572	2
351	1686	2987	856	985	2
352	1597	2098	2624	1598	2
353	420	83	3631	421	4
354	2643	3041	3043	2644	1
355	2550	883	1912	2307	2
356	1397	2441	2102	2440	2
357	3246	3466	3681	3173	3
358	549	548	3282	241	3
359	3202	3342	3573	3251	3
360	3389	3590	3678	410	3
361	618	3356	3489	3290	4
362	1183	2965	1822	2216	2
363	1613	974	3428	1791	3
364	1215	3100	3182	1301	3
365	468	3267	3461	300	4
366	997	2915	937	1082	2
367	3118	3466	3480	3376	3
368	2286	2164	1247	1246	2
369	1441	1350	3672	1440	3
370	1213	1150	1212	2181	2
371	1747	2298	2761	2300	2
372	2111	2232	1199	1196	2
373	1034	2751	2068	2750	2
374	3153	3290	3488	3230	4
375	40	3266	3546	601	3
376	3260	3402	3706	676	3
377	1339	1176	2814	1672	2
378	600	92	3670	310	4
379	736	735	3408	354	3
380	1259	1191	3556	947	3
381	774	773	3334	281	4
382	215	3300	3685	772	3
383	3238	3450	3462	3162	3
384	33	3304	3523	685	4
385	2811	1956	2705	927	2
386	163	581	3664	546	3
387	1553	2868	1766	2867	2
388	1551	2983	959	863	2
389	1296	2930	2344	2350	2
390	1490	2254	2510	1492	2
391	594	211	3459	492	4
392	2333	1553	3086	1285	2
393	1057	3131	3437	1056	3
394	1075	1397	3490	1398	3
395	3221	3516	3708	3513	3
396	1058	1770	3709	1059	3
397	916	2578	1945	2024	2
398	154	3397	3622	731	3
399	1659	3513	3516	3127	3
400	1995	2950	1891	3040	1
401	3122	3281	3663	3222	3
402	3108	3203	3716	1305	3
403	3216	3426	3671	3133	3
404	1647	1940	2567	911	2
405	3297	3420	3692	606	4
406	3102	3263	3294	3165	3
407	1880	2397	3042	2497	1
408	1209	2155	2250	2242	2
409	2006	1673	2604	977	2
410	1453	3109	3561	1250	3
411	1233	3148	3429	1235	3
412	2303	1937	2552	1357	2
413	700	3309	3396	286	3
414	1021	2050	2809	2986	2
415	823	1871	842	1785	2
416	1838	838	809	1487	2
417	2631	3024	3045	2145	1
418	1891	1418	1420	2481	2
419	383	350	3436	91	3
420	840	3093	3539	816	3
421	2647	2195	2646	1516	2
422	1814	2933	2932	2215	2
423	989	1120	3031	1741	2
424	1550	2774	2706	1990	2
425	3219	3342	3347	3124	3
426	2243	920	812	1083	2
427	1455	3189	3427	1456	3
428	3194	3276	3320	3111	3
429	780	305	3622	304	3
430	1438	1669	3560	1439	3
431	2556	2575	3043	1856	1
432	2532	1174	2207	1629	2
433	937	997	3116	996	3
434	261	100	3434	23	3
435	1241	2791	1712	2792	2
436	2435	2560	2561	3043	1
437	1280	1630	3145	1631	3
438	2123	2251	2826	3044	1
439	2242	1049	1208	2083	2
440	2257	1315	1217	1314	2
441	3262	3491	3555	3183	3
442	1008	2355	2362	2037	2
443	1263	2720	2311	1706	2
444	3143	3382	3548	3252	3
445	123	65	3503	78	4
446	419	135	3626	303	3
447	2893	1128	1126	2159	2
448	630	791	3544	134	4
449	2777	1435	2492	2354	2
450	2156	2154	1125	801	2
451	691	3530	3584	246	4
452	113	73	3515	158	4
453	3214	3314	3537	3110	3
454	1415	2915	997	2486	2
455	1407	1406	812	2247	2
456	1483	1484	3407	1168	3
457	415	3239	3600	143	3
458	370	683	3453	371	4
459	3195	3266	3609	3132	3
460	1127	2173	1142	2894	2
461	247	3404	3461	403	4
462	838	1838	809	1754	2
463	2696	1958	3043	2687	1
464	1228	2956	2955	2267	2
465	45	3342	3347	278	3
466	1609	1604	2602	910	2
467	1792	1779	3557	1361	3
468	393	3404	3413	392	4
469	3118	3219	3559	3173	3
470	638	200	3523	639	4
471	1292	2585	2340	1617	2
472	955	1490	3610	1491	3
473	787	3302	3590	395	3
474	169	105	3362	84	4
475	572	3533	3697	573	3
476	1574	2691	1573	1165	2
477	2453	2000	2452	1666	2
478	810	1373	1750	3001	2
479	142	3538	3637	3236	4
480	1844	2378	3042	2379	1
481	204	203	3593	719	3
482	810	2465	1839	3001	2
483	1896	999	867	998	2
484	916	814	3562	1061	3
485	3131	3592	3709	1057	3
486	2374	1327	1326	1329	2
487	1018	1017	3652	919	3
488	2669	1121	2152	1536	2
489	436	648	3294	630	3
490	746	3247	3554	194	3
491	206	205	3482	35	3
492	3113	3132	3617	1154	3
493	446	444	3388	315	3
494	1318	1773	3449	1807	3
495	128	3542	3670	67	4
496	2227	1577	2674	1194	2
497	3170	3384	3492	3321	3
498	3159	3282	3338	3181	3
499	997	2107	1817	2026	2
500	1848	818	931	1847	2
501	2848	1243	1694	1454	2
502	2819	944	1679	819	2
503	2944	2013	984	1234	2
504	3101	3510	3610	3206	3
505	3131	3460	3554	3247	3
506	3164	3186	3658	3105	3
507	1973	1974	2823	945	2
508	3240	3445	3457	3227	3
509	3196	3481	3591	3312	3
510	1018	903	3652	1017	3
511	2815	3042	2387	2814	1
512	1388	3196	1387	3099	3
513	903	3060	3656	1210	3
514	3050	2327	2934	2342	2
515	3041	1888	2044	2042	1
516	367	3403	3460	3288	3
517	3043	2670	2153	2679	1
518	2169	2285	2263	3044	1
519	1651	3021	2778	2383	2
520	846	2083	1049	1047	2
521	2129	3045	2138	2985	1
522	2077	2766	1043	1677	2
523	2977	1819	1131	1805	2
524	1284	2868	1766	2869	2
525	348	777	3520	360	4
526	1632	3147	3220	960	3
527	1013	2043	1919	2042	2
528	891	3113	3645	1147	3
529	382	3351	3436	381	3
530	556	562	3373	561	4
531	2539	2207	1174	1456	2
532	2187	3084	2825	1156	2
533	1191	2550	2224	2551	2
534	3165	3295	3366	3294	3
535	1197	2232	2230	1196	2
536	2160	1128	976	2159	2
537	417	418	3379	388	4
538	2387	1457	2525	2979	2
539	528	3328	3344	93	4
540	1358	2305	2866	1359	2
541	1247	2188	1157	1249	2
542	238	3297	3692	606	4
543	3338	3531	3665	3493	3
544	832	1481	3507	1155	3
545	1040	3422	3516	3168	3
546	1443	2509	1451	1352	2
547	2465	810	1750	3001	2
548	3197	3211	3547	3134	3
549	1154	1212	3113	1093	3
550	1096	2127	1095	2126	2
551	2881	815	3054	3034	2
552	210	515	3369	711	4
553	133	431	3543	432	4
554	2936	1074	1732	2060	2
555	1534	3039	2662	2070	2
556	1111	2647	2640	2641	2
557	2430	2429	1386	829	2
558	2401	1910	881	1351	2
559	548	3282	3338	549	3
560	1338	3465	3516	3146	3
561	198	3447	3718	643	4
562	2446	895	1211	1924	2
563	193	671	3548	475	3
564	2881	3650	2260	3042	1
565	1924	1258	895	1211	2
566	1793	3038	2031	2917	2
567	653	209	3395	258	4
568	1848	1952	1960	931	2
569	961	2774	3648	1545	2
570	1515	1517	3098	1516	3
571	539	3224	3440	525	4
572	122	79	3393	218	3
573	3533	3682	3697	3473	3
574	613	793	3691	531	4
575	773	753	3334	281	4
576	3301	3504	3532	3126	3
577	3429	3512	3513	3148	3
578	713	38	3441	714	3
579	409	3677	3678	3389	3
580	1644	2565	2573	2563	2
581	128	3443	3624	92	3
582	1062	2057	2579	2580	2
583	2647	1111	2640	1522	2
584	2445	1312	1402	824	2
585	3035	2498	1880	3042	1
586	1021	2907	2986	1433	2
587	1456	1629	3427	1455	3
588	862	2950	1078	2580	2
589	290	571	3569	570	4
590	1143	1141	3511	836	3
591	933	1918	1962	1961	2
592	3419	3553	3618	181	4
593	1657	1239	3513	1658	3
594	981	2534	2809	1753	2
595	603	3343	3692	604	4
596	1217	2355	2257	1314	2
597	1691	2966	2221	1188	2
598	2255	2355	2350	3046	1
599	60	698	3691	697	4
600	3126	3185	3659	3103	3
601	3651	1189	1693	823	2
602	2848	2849	2282	3046	1
603	1890	1877	3040	1962	1
604	147	760	3347	759	3
605	1868	1791	2831	839	2
606	64	3337	3632	3292	4
607	1002	802	3571	1399	3
608	638	637	3640	200	4
609	1815	2220	1187	2933	2
610	1513	3129	3519	1508	3
611	145	3357	3614	222	4
612	1905	1337	876	2358	2
613	193	475	3536	671	4
614	1930	2245	2775	3041	1
615	384	380	3637	381	4
616	2292	1252	1253	3025	2
617	3096	3288	3317	3140	3
618	1619	1192	820	2929	2
619	167	3377	3541	656	3
620	486	747	3423	34	3
621	273	546	3440	539	4
622	585	200	3541	639	3
623	931	3568	3707	819	3
624	3031	1741	2018	989	2
625	355	353	3408	212	3
626	990	1600	3563	826	3
627	2231	1204	2237	2122	2
628	2603	3047	2847	2602	1
629	1653	2287	2781	2164	2
630	2803	1240	1703	2279	2
631	720	3318	3690	547	4
632	2342	3050	1294	1852	2
633	1027	907	3655	951	3
634	3128	3331	3501	3215	3
635	3160	3263	3621	3237	3
636	3199	3270	3425	3224	4
637	194	746	3247	238	3
638	348	3520	3572	39	4
639	157	3468	3669	3393	3
640	3288	3460	3554	3131	3
641	95	62	3715	75	4
642	30	303	3253	668	3
643	2278	2788	3046	2802	1
644	376	3296	3340	766	3
645	236	3420	3435	737	4
646	721	646	3623	287	3
647	267	3285	3363	499	3
648	356	3358	3383	357	3
649	302	50	297	3667	4
650	825	1178	3093	946	3
651	1092	2184	2122	2185	2
652	387	326	3413	386	4
653	217	145	3357	218	4
654	2940	2999	1948	919	2
655	520	3527	3696	3446	3
656	38	309	3445	227	3
657	1711	2369	1321	1322	2
658	560	758	3599	363	3
659	2998	1476	2557	888	2
660	3090	3178	3224	3151	4
661	547	3282	3412	720	3
662	1009	999	3647	828	2
663	2733	1751	2773	1065	2
664	1988	1551	959	1557	2
665	432	435	3488	6	4
666	677	3378	3412	754	3
667	96	105	3416	139	3
668	434	687	3431	630	3
669	2578	916	1945	2095	2
670	488	482	3359	483	3
671	605	234	3692	606	4
672	437	628	3639	430	3
673	714	233	3569	568	4
674	1775	2169	2409	1369	2
675	3293	3450	3462	313	3
676	1313	1311	3512	1184	3
677	3084	2408	1370	2187	2
678	918	2591	1947	2769	2
679	3217	3533	3695	3473	3
680	611	3381	3588	610	3
681	879	2790	1764	1813	2
682	3309	3531	3623	287	3
683	209	3627	3668	28	3
684	338	345	3492	337	3
685	3200	3349	3374	3232	3
686	2265	1951	2284	3044	1
687	582	793	3438	531	3
688	3228	3295	3628	3147	3
689	319	406	3677	407	3
690	1070	3123	3171	803	3
691	1787	1926	897	1573	2
692	2227	1566	1194	2676	2
693	10	650	3636	377	3
694	1165	2695	2198	1722	2
695	3398	3459	3689	3152	4
696	3294	3296	3535	3102	3
697	2725	1859	2726	1504	2
698	1442	2499	1436	1921	2
699	1402	2321	2218	2445	2
700	2435	1383	1392	896	2
701	812	1083	1407	2243	2
702	1558	2197	2672	1570	2
703	1667	1257	2296	2000	2
704	3246	3466	3480	3118	3
705	614	87	3394	280	4
706	989	3032	1812	2018	2
707	1175	1457	3189	1456	3
708	1386	2431	2430	1388	2
709	1528	1490	3510	1492	3
710	2466	2314	3040	2467	1
711	3094	3269	3587	3097	4
712	2227	1559	1194	2671	2
713	2665	991	2020	2662	2
714	896	3198	3565	3136	3
715	1385	3120	3525	1704	3
716	3003	3654	1027	850	2
717	610	3381	3630	612	3
718	697	771	3502	536	4
719	449	315	3589	749	3
720	1738	843	1872	1231	2
721	3416	3552	3577	3249	3
722	698	3442	3684	537	3
723	905	1933	904	869	2
724	367	65	3460	366	3
725	711	233	3369	712	4
726	846	1208	2241	2236	2
727	648	168	3366	744	3
728	1514	1111	3098	1519	3
729	2668	1548	1540	2678	2
730	2901	2284	2276	3044	1
731	2084	3657	2176	1145	2
732	129	3415	3487	335	3
733	1248	1247	837	2286	2
734	3343	3420	3692	3297	4
735	1179	825	1854	1178	2
736	1642	3120	3232	911	3
737	274	373	3320	748	3
738	239	371	3554	124	3
739	2051	2050	3040	2536	1
740	2064	1747	2864	2300	2
741	2222	2832	3087	3046	1
742	715	198	3447	231	4
743	1381	3099	3198	1367	3
744	336	351	3687	5	3
745	333	3348	3682	129	3
746	2582	1892	2912	3047	1
747	239	474	3297	194	4
748	1034	3126	3506	1355	3
749	1130	2992	798	2993	2
750	1842	1835	1959	3040	1
751	2476	2010	2488	3040	1
752	1663	3112	3422	1376	3
753	1168	2460	1485	1486	2
754	3022	3047	2332	3002	1
755	1553	3086	1790	1284	2
756	3251	3353	3573	3202	3
757	2734	1708	1769	2736	2
758	901	2245	1408	1705	2
759	342	506	3321	176	3
760	2883	2897	1586	1033	2
761	3099	3237	3340	3166	3
762	3161	3231	3300	3100	3
763	1380	1381	3099	1162	3
764	868	1916	887	888	2
765	34	3343	3625	747	4
766	215	441	3300	442	3
767	2790	1241	1813	2797	2
768	78	121	3417	171	3
769	367	65	3503	123	4
770	1889	944	945	1973	2
771	3168	3307	3341	3211	3
772	2709	3077	2708	1563	2
773	2922	1719	2923	1328	2
774	3143	3382	3586	3313	3
775	3173	3381	3588	3342	3
776	7	688	3584	538	4
777	3266	3450	3609	3104	3
778	1629	2523	1455	2524	2
779	3227	3445	3457	38	3
780	91	386	3413	389	4
781	1222	2634	2147	2635	2
782	761	34	3423	623	3
783	1480	2322	2576	2323	2
784	801	1126	3130	1125	3
785	2555	1476	1474	888	2
786	245	243	3486	72	3
787	1894	2625	3047	2626	1
788	2472	2009	2473	1427	2
789	2572	1641	1642	822	2
790	208	3261	3482	94	3
791	862	2951	967	1806	2
792	824	2548	1853	2549	2
793	1916	887	3647	868	2
794	3232	3243	3423	3120	3
795	1301	3135	3182	1371	3
796	242	439	3626	424	3
797	875	3145	3475	1729	3
798	1160	3070	1784	880	2
799	1841	900	812	808	2
800	966	1806	3463	1069	3
801	2940	1831	3042	2999	1
802	1713	3422	3433	835	3
803	1769	2730	2729	2734	2
804	62	726	3424	95	3
805	855	3157	3490	1478	3
806	896	1925	1393	2435	2
807	1170	1808	3680	1802	3
808	1512	1524	3519	1039	3
809	3323	3382	3443	192	3
810	1305	2353	2810	2351	2
811	1379	2404	2422	2960	2
812	195	551	3536	645	4
813	3306	3411	3539	3229	3
814	1828	2501	799	1445	2
815	2147	1510	2638	2963	2
816	3298	3360	3445	3144	3
817	970	2313	1265	1267	2
818	2379	1333	2260	1220	2
819	265	684	3486	640	3
820	621	3379	3569	188	4
821	2464	2463	2465	3044	1
822	1787	1574	1166	3018	2
823	1487	1488	880	3681	3
824	87	611	3588	610	3
825	1312	2359	1311	2361	2
826	2221	1691	1188	2846	2
827	2142	3045	2758	2648	1
828	1022	2106	2051	2907	2
829	3104	3273	3414	3163	3
830	3041	2651	3043	2644	1
831	1372	1370	3109	925	3
832	3195	3450	3609	3266	3
833	3127	3307	3422	3245	3
834	3091	3399	3592	3154	3
835	2390	1348	2396	1710	2
836	35	2	3529	120	3
837	546	540	3440	581	4
838	432	431	3488	435	4
839	3325	3423	3522	622	3
840	994	1388	3471	3560	3
841	2617	2620	1596	992	2
842	44	3303	3637	652	4
843	1435	1305	963	1992	2
844	2534	981	1801	1753	2
845	1288	3078	2504	1447	2
846	3357	3587	3715	3097	4
847	1360	2301	2654	1826	2
848	2699	865	1894	1602	2
849	17	400	3547	784	3
850	1491	2744	2513	1528	2
851	3184	3273	3414	3104	3
852	1378	3465	3516	1454	3
853	936	1023	1427	2484	2
854	1013	950	1979	890	2
855	249	734	3329	125	4
856	1332	1798	3449	1318	3
857	2731	2738	2136	1114	2
858	3121	3401	3499	3284	3
859	2034	2284	2901	3046	1
860	3016	3042	2520	2202	1
861	2222	3046	3087	2933	1
862	1173	2545	1322	1305	2
863	2625	992	1598	1599	2
864	1692	3200	3525	1364	3
865	2287	1866	2286	1248	2
866	1364	2402	2916	2692	2
867	846	2083	1047	2081	2
868	2327	875	1904	2938	2
869	1075	1398	1478	2441	2
870	1328	2388	3650	2881	2
871	3042	2397	2779	2354	1
872	252	3373	3524	555	4
873	896	2425	1401	2444	2
874	1321	2365	2037	1008	2
875	1766	1284	3121	1759	3
876	1253	2293	2292	1964	2
877	1268	1832	803	1265	2
878	895	1124	1139	2446	2
879	3218	3474	3622	181	3
880	521	561	3581	43	4
881	1210	1464	3656	1019	3
882	3290	3356	3489	3152	4
883	1699	1356	3126	1034	3
884	1600	990	2712	826	2
885	735	403	3461	86	4
886	3270	3425	3603	3199	4
887	3124	3220	3559	1605	3
888	498	654	3456	58	3
889	898	3313	3335	3059	3
890	3288	3346	3554	365	3
891	1033	1680	3103	908	3
892	3194	3320	3346	3205	3
893	2809	981	1753	1021	2
894	1642	1644	3120	911	3
895	347	39	3520	348	4
896	1677	2080	2765	2911	2
897	844	3116	3172	996	3
898	1308	1273	3605	1670	3
899	964	2036	1993	1898	2
900	2361	2360	2359	3046	1
901	2236	1723	1203	2996	2
902	1468	3110	3570	1430	3
903	3223	3553	3618	3419	4
904	3272	3332	3664	582	3
905	29	665	3693	680	3
906	3161	3208	3406	3203	3
907	1001	1010	3647	938	2
908	1343	1341	3671	1177	3
909	1403	3190	3571	1051	3
910	526	539	3344	527	4
911	975	1235	3662	1234	3
912	2310	2806	3043	2805	1
913	1693	3087	1777	1189	2
914	218	3393	3468	79	3
915	2549	2034	2264	1225	2
916	2269	2270	3046	3015	1
917	127	3323	3624	788	3
918	679	782	3343	478	4
919	90	3255	3578	304	3
920	989	3030	2018	3031	2
921	1656	835	3127	1660	3
922	1751	1636	3613	1637	3
923	1294	823	3514	1189	3
924	1771	1373	3422	1375	3
925	1172	1486	2461	1697	2
926	1200	1205	3163	1045	3
927	1064	1163	3562	917	3
928	230	3350	3593	272	3
929	3267	3311	3604	409	4
