1	2911
1 4.84997e+01 1.17971e+01 7.35815e+00
2 2.74968e+01 3.96855e+01 1.50004e+00
3 4.26518e+01 1.57926e+01 1.49992e+00
4 3.96783e+01 1.02885e+01 1.15000e+01
5 4.25072e+01 8.49997e+00 9.05767e+00
6 4.84999e+01 1.02278e+01 5.86589e+00
7 2.12433e+01 1.36504e+01 1.49995e+00
8 3.54999e+01 9.78380e+00 2.96838e+00
9 4.63493e+01 5.49989e+00 3.07530e+00
10 1.14999e+01 3.43931e+01 4.36662e+00
11 3.85912e+01 1.59163e+01 1.50010e+00
12 3.57891e+01 1.13384e+01 1.49986e+00
13 3.89523e+01 9.35049e+00 1.04998e+01
14 4.26952e+01 9.68270e+00 1.15000e+01
15 4.84998e+01 1.04561e+01 6.62822e+00
16 4.07109e+01 6.50001e+00 7.83567e+00
17 4.18797e+01 1.36930e+01 1.49990e+00
18 4.84998e+01 1.50124e+01 2.42949e+00
19 3.65883e+01 2.08181e+01 2.54998e+01
20 3.69704e+01 1.66817e+01 1.50010e+00
21 2.64269e+01 1.04999e+01 1.97169e+01
22 4.65001e+01 6.56942e+00 7.37619e+00
23 3.25000e+01 1.11513e+01 1.46978e+01
24 4.08318e+01 2.27598e+01 1.50014e+00
25 2.83154e+01 1.12312e+01 1.50021e+00
26 4.24951e+01 1.65001e+01 1.87505e+01
27 4.74998e+01 8.47503e+00 6.80583e+00
28 3.54862e+01 1.25002e+01 1.12652e+01
29 3.92823e+01 1.94785e+01 1.50027e+00
30 2.80084e+01 2.64435e+01 1.50017e+00
31 4.84998e+01 1.17645e+01 5.82114e+00
32 4.84999e+01 1.08761e+01 1.71947e+00
33 4.85000e+01 1.58714e+01 6.50295e+00
34 4.01847e+01 9.02298e+00 1.49989e+00
35 3.42126e+01 2.38791e+01 1.50012e+00
36 3.95803e+01 3.54897e+01 1.49998e+00
37 3.20631e+01 1.05341e+01 1.50018e+00
38 4.84999e+01 9.50500e+00 9.97240e+00
39 4.84999e+01 1.49985e+01 1.24770e+01
40 4.94999e+01 3.01093e+01 1.16342e+01
41 2.99321e+01 9.50010e+00 8.13582e+00
42 4.17254e+01 1.26674e+01 1.54999e+01
43 4.54075e+01 1.35875e+01 1.50019e+00
44 3.75000e+01 1.12002e+01 1.10226e+01
45 3.51618e+01 1.05000e+01 7.32640e+00
46 3.79413e+01 1.35001e+01 1.43253e+01
47 3.66696e+01 1.39460e+01 1.50007e+00
48 3.16703e+01 1.58800e+01 1.50015e+00
49 4.84998e+01 9.20163e+00 6.58845e+00
50 4.85000e+01 7.38438e+00 4.13814e+00
51 4.84999e+01 9.77700e+00 8.24245e+00
52 4.85002e+01 1.09382e+01 3.85307e+00
53 4.84999e+01 2.27949e+01 2.91570e+00
54 4.85003e+01 1.37539e+01 6.54783e+00
55 4.84999e+01 1.48737e+01 9.40798e+00
56 4.84997e+01 2.25006e+01 1.06351e+01
57 4.09988e+01 9.04953e+00 1.05001e+01
58 4.85003e+01 8.82740e+00 4.96697e+00
59 4.84999e+01 1.88286e+01 9.14234e+00
60 3.33089e+01 1.74999e+01 1.92104e+01
61 2.18332e+01 3.37421e+01 2.14998e+01
62 2.39360e+01 2.21866e+01 2.65000e+01
63 4.85002e+01 9.07117e+00 2.87196e+00
64 4.45355e+01 9.46486e+00 1.50000e+00
65 4.84998e+01 2.50709e+01 2.10331e+01
66 3.74488e+01 3.65000e+01 1.98808e+01
67 1.33156e+01 2.21123e+01 1.44999e+01
68 3.36692e+01 1.65001e+01 1.40942e+01
69 4.67984e+01 8.49983e+00 8.92799e+00
70 4.58105e+01 9.98490e+00 1.14999e+01
71 3.05001e+01 1.39541e+01 2.74208e+01
72 3.76275e+01 9.49854e+00 1.49976e+00
73 3.81394e+01 7.50018e+00 4.93265e+00
74 4.85002e+01 1.14863e+01 9.39765e+00
75 3.94059e+01 1.19483e+01 1.50025e+00
76 3.36309e+01 1.35196e+01 1.50015e+00
77 4.84999e+01 1.34795e+01 4.21253e+00
78 3.36084e+01 3.12045e+01 1.50017e+00
79 4.84999e+01 1.92154e+01 1.34536e+01
80 4.84999e+01 2.40528e+01 1.57680e+01
81 4.84999e+01 1.93376e+01 1.94108e+01
82 4.46552e+01 2.04278e+01 2.64999e+01
83 4.19844e+01 3.04999e+01 2.71191e+01
84 4.94999e+01 2.95481e+01 1.74364e+01
85 4.71601e+01 4.05001e+01 1.55675e+01
86 4.19220e+01 5.50026e+00 3.65578e+00
87 4.31699e+01 1.96492e+01 1.49984e+00
88 3.55047e+01 2.02471e+01 1.49981e+00
89 3.07124e+01 2.05880e+01 1.49979e+00
90 2.59434e+01 1.71662e+01 1.50014e+00
91 1.71769e+01 2.39860e+01 1.50008e+00
92 4.94999e+01 3.18419e+01 2.50157e+01
93 3.65000e+01 9.31664e+00 9.35802e+00
94 3.10478e+01 3.05661e+01 2.65000e+01
95 3.84828e+01 1.77855e+01 1.49986e+00
96 4.09758e+01 1.76435e+01 1.49978e+00
