1 8652
1	218	64	222	1	1
2	20	182	248	1	1
3	4	36	18	1	1
4	140	2	1	1	1
5	3	140	123	1	1
6	18	4	21	1	1
7	28	171	223	1	1
8	68	162	107	1	1
9	31	56	22	1	1
10	22	40	31	1	1
11	76	172	201	1	1
12	151	129	97	1	1
13	63	111	217	1	1
14	106	179	46	1	1
15	214	187	30	1	1
16	39	133	202	1	1
17	101	195	232	1	1
18	178	244	65	1	1
19	244	124	178	1	1
20	122	102	42	1	1
21	249	16	55	1	1
22	46	179	101	1	1
23	186	227	141	1	1
24	3	126	32	1	1
25	21	51	12	1	1
26	207	72	184	1	1
27	116	207	72	1	1
28	66	226	109	1	1
29	2	118	240	1	1
30	2	118	1	1	1
31	58	114	137	1	1
32	194	114	58	1	1
33	137	102	17	1	1
34	23	102	122	1	1
35	19	208	150	1	1
36	204	138	53	1	1
37	72	147	116	1	1
38	152	84	192	1	1
39	152	192	73	1	1
40	191	9	231	1	1
41	185	58	120	1	1
42	185	168	58	1	1
43	22	3	40	1	1
44	142	90	30	1	1
45	177	199	106	1	1
46	126	2	215	1	1
47	126	2	140	1	1
48	57	123	140	1	1
49	144	108	240	1	1
50	129	45	149	1	1
51	13	172	198	1	1
52	143	117	203	1	1
53	100	236	163	1	1
54	14	19	36	1	1
55	1	61	193	1	1
56	12	18	8	1	1
57	18	21	12	1	1
58	1	118	61	1	1
59	193	57	1	1	1
60	231	9	157	1	1
61	105	28	188	1	1
62	226	216	95	1	1
63	58	168	194	1	1
64	18	60	29	1	1
65	126	38	33	1	1
66	143	37	117	1	1
67	141	90	225	1	1
68	215	2	240	1	1
69	192	84	183	1	1
70	116	117	224	1	1
71	196	233	98	1	1
72	58	137	120	1	1
73	5	169	223	1	1
74	8	24	52	1	1
75	198	172	76	1	1
76	137	229	102	1	1
77	36	60	18	1	1
78	55	249	161	1	1
79	69	146	176	1	1
80	118	77	144	1	1
81	230	118	77	1	1
82	72	106	179	1	1
83	109	239	190	1	1
84	27	239	190	1	1
85	222	218	134	1	1
86	56	51	21	1	1
87	4	38	36	1	1
88	116	147	117	1	1
89	157	9	131	1	1
90	8	24	50	1	1
91	24	16	50	1	1
92	140	1	57	1	1
93	54	31	10	1	1
94	14	60	36	1	1
95	99	110	35	1	1
96	41	122	205	1	1
97	127	41	122	1	1
98	215	126	33	1	1
99	65	244	212	1	1
100	81	250	104	1	1
101	176	81	104	1	1
102	176	148	69	1	1
103	32	22	3	1	1
104	56	22	32	1	1
105	138	171	204	1	1
106	212	244	96	1	1
107	139	251	104	1	1
108	124	178	77	1	1
109	55	205	40	1	1
110	40	55	31	1	1
111	82	167	191	1	1
112	139	95	213	1	1
113	38	121	36	1	1
114	200	25	248	1	1
